ACCION CIUDADANA,3596,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
ALIANZA DEMOCRATA CRISTIANA,49,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
DE LOS TRABAJADORES,25,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
FRENTE AMPLIO,85,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
INTEGRACION NACIONAL,1174,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
LIBERACION NACIONAL,3272,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
MOVIMIENTO LIBERTARIO,114,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
NUEVA GENERACION,89,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
RENOVACION COSTARRICENSE,72,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
REPUBLICANO SOCIAL CRISTIANO,892,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
RESTAURACION NACIONAL,3842,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
UNIDAD SOCIAL CRISTIANA,2510,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
NULO,126,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
BLANCO,30,ALAJUELA,POAS,29199.00,73.84,395.44,57.91,98.75,7906.00,3.69,70.14,4.11,96.61,7.47,22.97,75.19,31.76,15.82,7.55,9.26,14.34,22.83,9.32
ACCESIBILIDAD SIN EXCLUSION,19,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
ACCION CIUDADANA,1319,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
ALIANZA DEMOCRATA CRISTIANA,19,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
DE LOS TRABAJADORES,15,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
FRENTE AMPLIO,41,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
INTEGRACION NACIONAL,799,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
LIBERACION NACIONAL,2316,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
MOVIMIENTO LIBERTARIO,62,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
NUEVA GENERACION,52,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
RENOVACION COSTARRICENSE,30,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
REPUBLICANO SOCIAL CRISTIANO,494,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
RESTAURACION NACIONAL,2147,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
UNIDAD SOCIAL CRISTIANA,1981,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
NULO,90,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
BLANCO,18,ALAJUELA,OROTINA,20341.00,141.92,143.33,51.69,96.36,6024.00,3.37,59.94,5.20,95.62,7.84,25.09,68.52,28.87,17.88,5.36,11.31,15.40,27.82,5.08
ACCESIBILIDAD SIN EXCLUSION,281,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
ACCION CIUDADANA,11928,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
ALIANZA DEMOCRATA CRISTIANA,246,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
DE LOS TRABAJADORES,105,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
FRENTE AMPLIO,719,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
INTEGRACION NACIONAL,7029,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
LIBERACION NACIONAL,12430,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
MOVIMIENTO LIBERTARIO,695,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
NUEVA GENERACION,440,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
RENOVACION COSTARRICENSE,362,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
REPUBLICANO SOCIAL CRISTIANO,3608,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
RESTAURACION NACIONAL,24762,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
UNIDAD SOCIAL CRISTIANA,10449,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
NULO,873,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
BLANCO,179,ALAJUELA,SAN CARLOS,163745.00,3347.98,48.91,47.37,100.43,44966.00,3.62,61.08,6.54,93.88,7.02,20.43,76.20,32.34,20.47,14.37,8.83,19.54,24.74,7.61
ACCESIBILIDAD SIN EXCLUSION,12,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
ACCION CIUDADANA,1618,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
ALIANZA DEMOCRATA CRISTIANA,20,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
DE LOS TRABAJADORES,21,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
FRENTE AMPLIO,39,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
INTEGRACION NACIONAL,390,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
LIBERACION NACIONAL,1919,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
MOVIMIENTO LIBERTARIO,46,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
NUEVA GENERACION,45,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
RENOVACION COSTARRICENSE,29,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
REPUBLICANO SOCIAL CRISTIANO,410,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
RESTAURACION NACIONAL,899,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
UNIDAD SOCIAL CRISTIANA,1660,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
NULO,54,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
BLANCO,21,ALAJUELA,ZARCERO,12205.00,155.13,78.68,43.40,100.02,3333.00,3.65,73.93,3.18,96.86,7.42,22.87,80.19,29.28,22.25,9.86,7.82,17.21,21.04,6.30
ACCESIBILIDAD SIN EXCLUSION,30,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
ACCION CIUDADANA,1877,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
ALIANZA DEMOCRATA CRISTIANA,30,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
DE LOS TRABAJADORES,25,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
FRENTE AMPLIO,77,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
INTEGRACION NACIONAL,915,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
LIBERACION NACIONAL,1594,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
MOVIMIENTO LIBERTARIO,126,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
NUEVA GENERACION,61,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
RENOVACION COSTARRICENSE,38,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
REPUBLICANO SOCIAL CRISTIANO,633,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
RESTAURACION NACIONAL,2398,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
UNIDAD SOCIAL CRISTIANA,1902,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
NULO,83,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
BLANCO,18,ALAJUELA,VALVERDE VEGA,18085.00,120.25,150.40,37.04,96.49,5054.00,3.57,63.45,3.23,96.15,7.35,24.65,72.94,30.23,20.20,7.75,9.13,16.46,26.63,7.89
ACCESIBILIDAD SIN EXCLUSION,70,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
ACCION CIUDADANA,1646,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
ALIANZA DEMOCRATA CRISTIANA,51,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
DE LOS TRABAJADORES,45,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
FRENTE AMPLIO,127,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
INTEGRACION NACIONAL,1052,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
LIBERACION NACIONAL,3307,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
MOVIMIENTO LIBERTARIO,192,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
NUEVA GENERACION,63,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
RENOVACION COSTARRICENSE,95,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
REPUBLICANO SOCIAL CRISTIANO,514,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
RESTAURACION NACIONAL,6191,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
UNIDAD SOCIAL CRISTIANA,1901,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
NULO,310,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
BLANCO,83,ALAJUELA,UPALA,43953.00,1580.67,27.81,21.42,100.41,11518.00,3.81,41.60,10.36,90.93,6.05,22.54,67.67,22.37,30.09,12.70,13.45,30.55,24.95,7.71
ACCESIBILIDAD SIN EXCLUSION,26,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
ACCION CIUDADANA,791,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
ALIANZA DEMOCRATA CRISTIANA,24,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
DE LOS TRABAJADORES,54,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
FRENTE AMPLIO,103,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
INTEGRACION NACIONAL,824,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
LIBERACION NACIONAL,1049,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
MOVIMIENTO LIBERTARIO,63,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
NUEVA GENERACION,23,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
RENOVACION COSTARRICENSE,51,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
REPUBLICANO SOCIAL CRISTIANO,287,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
RESTAURACION NACIONAL,2103,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
UNIDAD SOCIAL CRISTIANA,976,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
NULO,108,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
BLANCO,17,ALAJUELA,LOS CHILES,23735.00,1358.86,17.47,20.41,104.44,6035.00,3.93,39.83,14.15,86.79,5.48,18.05,71.94,21.81,30.75,27.66,10.75,28.35,22.48,7.95
ACCESIBILIDAD SIN EXCLUSION,17,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
ACCION CIUDADANA,404,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
ALIANZA DEMOCRATA CRISTIANA,21,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
DE LOS TRABAJADORES,9,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
FRENTE AMPLIO,35,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
INTEGRACION NACIONAL,392,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
LIBERACION NACIONAL,1544,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
MOVIMIENTO LIBERTARIO,77,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
NUEVA GENERACION,32,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
RENOVACION COSTARRICENSE,23,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
REPUBLICANO SOCIAL CRISTIANO,428,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
RESTAURACION NACIONAL,2719,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
UNIDAD SOCIAL CRISTIANA,759,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
NULO,111,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
BLANCO,26,ALAJUELA,GUATUSO,15508.00,758.32,20.45,17.15,103.46,4409.00,3.51,44.70,7.19,91.72,5.99,16.89,70.69,21.08,27.66,9.06,13.00,22.36,22.41,7.87
ACCESIBILIDAD SIN EXCLUSION,163,GUANACASTE,LIBERIA,62987.00,1436.47,43.85,81.98,95.94,16577.00,3.75,64.54,8.79,96.98,8.78,26.89,67.53,37.65,16.75,10.15,7.92,18.89,33.06,7.53
ACCION CIUDADANA,4384,GUANACASTE,LIBERIA,62987.00,1436.47,43.85,81.98,95.94,16577.00,3.75,64.54,8.79,96.98,8.78,26.89,67.53,37.65,16.75,10.15,7.92,18.89,33.06,7.53
ALIANZA DEMOCRATA CRISTIANA,74,GUANACASTE,LIBERIA,62987.00,1436.47,43.85,81.98,95.94,16577.00,3.75,64.54,8.79,96.98,8.78,26.89,67.53,37.65,16.75,10.15,7.92,18.89,33.06,7.53
